id,synagogue_id,synagogue_name,street_address,city,state,zip_code,start_year,end_year,source,latitude,longitude,formatted_address,geocode_status
364db05a-5d57-449e-bb1e-ffe86329eb69,79459043-42b3-48da-b938-d6d1c471cd75,Brith Sholom,571 North 5th Street,Philadelphia,PA,19123,,,dad_data,39.9620561,-75.14633549999999,"571 N 5th St, Philadelphia, PA 19123, USA",OK
761946d8-221a-4139-b04d-08d3122e22a0,e47b2302-e452-4175-8d86-c50c2f65634b,Brith Sholom Chevra Kedusha.,604 East Girard Avenue,Philadelphia,PA,19125,,,dad_data,39.9712232,-75.12677769999999,"604 E Girard Ave, Philadelphia, PA 19125, USA",OK
264caa1e-0a30-4724-8f85-1f65f6c852c6,79459043-42b3-48da-b938-d6d1c471cd75,"Brith Sholom. See, Brith Sholom (@ N.5th)",201 Poplar Street,Philadelphia,PA,19123,,,dad_data,39.964134,-75.1406852,"201 Poplar St, Philadelphia, PA 19123, USA",OK
b592521b-648a-49d6-bcc0-7b96d054d3a2,76dbc89a-8c34-472c-984e-2854078c16c0,Bukier Congregation,1527 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9290959,-75.1550041,"1527 S 6th St, Philadelphia, PA 19148, USA",OK
8500e160-c832-43e1-9bdf-ec5cb9e91d00,ddee34c4-311a-4423-836c-77231546a73e,Bustleton-Somerton Synagogue,Ferndale & Tomlinson Rds,Philadelphia,PA,19116,,,dad_data,40.11570990000001,-75.0280982,"Ferndale St & Tomlinson Rd, Philadelphia, PA 19116, USA",OK
f172c1db-754b-4206-97b0-f4e9c1905e47,e5ccf697-b1ca-4c4b-941f-a3c42ddc4812,Central Talmud Torah,314 Catharine Street,Philadelphia,PA,19147,,,dad_data,39.9380026,-75.1489952,"314 Catharine St, Philadelphia, PA 19147, USA",OK
74024d86-a670-4b3f-b472-44813bb20ee4,e2d483b2-e0ac-4a1a-9446-18b7d7100df9,Chevra Ahavas Chesed,1209 North Hutchinson Street,Philadelphia,PA,19122,,,dad_data,39.9711234,-75.1515452,"1209 N Hutchinson St, Philadelphia, PA 19122, USA",OK
5e252e50-723f-4b0b-ba19-4ca30188f1a2,6fb5968c-5e38-4409-b1f8-d8613d7fef28,Chevra Kuvier,243 Christian Street,Philadelphia,PA,19147,,,dad_data,39.9365491,-75.14835269999999,"243 Christian St, Philadelphia, PA 19147, USA",OK
2ea0d2cf-cd02-4162-8871-46ef726f5b83,ff120848-0ef4-4b3e-844d-e0c88a783d83,Chevra Mishnais,1028 Wyoming Avenue,Philadelphia,PA,19140,,,dad_data,40.023596,-75.142174,"1028 Wyoming Ave, Philadelphia, PA 19140, USA",OK
97854ecc-3196-40c3-988a-d3bf2b3e4b7d,322b39d1-a00d-476c-8ece-541b48c82fa9,Chevra Northern Hungarian,Brown Street,Philadelphia,PA,,,,dad_data,39.9705129,-75.1812408,"Brown St, Philadelphia, PA, USA",OK
7cf9b527-812f-4bb8-b23f-1fd2527ed7a2,dc3bcbb6-351d-4a3a-b202-bf294538e72a,Chevra Ohev Sholom,1926 South 26th Street,Philadelphia,PA,19145,,,dad_data,39.9287453,-75.1891798,"1926 S 26th St, Philadelphia, PA 19145, USA",OK
ed343987-ede0-4a0e-b85e-ad823e802823,5580768d-998d-4744-9c92-c8f4387a125b,Chevra Schlansky,8th & Shunk Sts,Philadelphia,PA,19148,,,dad_data,39.9168732,-75.1610906,"W Shunk St & S 8th St, Philadelphia, PA 19148, USA",OK
63188da8-d8ce-43bb-b30a-ea671b650430,cffc4f95-a3a9-41e1-87f3-72adb2277202,Chevra Shas,4000 Chestnut Street,Philadelphia,PA,19104,,,dad_data,39.9555409,-75.2024608,"4000 Chestnut St, Philadelphia, PA 19104, USA",OK
aba7883d-e9f0-453d-b77a-93b92d4426b0,1592cab5-bea4-4561-becb-778450c5682b,Chevra Tehilim,2244 East William Street,Philadelphia,PA,19134,,,dad_data,39.9861186,-75.1153673,"2244 E William St, Philadelphia, PA 19134, USA",OK
75971b45-ef10-4de0-bdbf-7bfa2a8d0481,d3d1fb8f-d058-416f-906d-5b7edce98b09,Chevra Tehilim Mishnayos,NE Corner Auburn & Tulip Sts,Philadelphia,PA,19134,,,dad_data,39.9853709,-75.1155264,"E Auburn St & Tulip St, Philadelphia, PA 19134, USA",OK
be1110d6-3c5e-44d2-953b-5286a174bd99,1592cab5-bea4-4561-becb-778450c5682b,"Chevra Tehilim. See, Beth HaKeneseth Reb Eichler",715 South 4th Street,Philadelphia,PA,19147,,,dad_data,39.9400746,-75.14928239999999,"715 S 4th St, Philadelphia, PA 19147, USA",OK
7d5992c0-5b77-489a-91a0-d87519c5231a,43864654-08f7-4d5c-8610-09f64275d360,Community Torah of Bucks County.,Surrey Road,Philadelphia,PA,19115,,,dad_data,40.0869974,-75.0513147,"Surrey Rd, Philadelphia, PA 19115, USA",OK
137b53fc-1365-4dc9-a3d8-cad5ad2d3285,1b714ca4-fa58-4775-ab7c-97ad95cfd441,Daily Minyan and Torah Study,1518 Walnut Street,Philadelphia,PA,19102,,,dad_data,39.9494256,-75.1668961,"1518 Walnut St, Philadelphia, PA 19102, USA",OK
f4cff4fd-1359-445a-8207-254373f091fe,6ddb3601-e57b-4f1e-a80f-f1562f843827,Dorshe Sholom Congregation,924 New Market Street,Philadelphia,PA,19123,,,dad_data,39.964288,-75.1393303,"924 New Market St, Philadelphia, PA 19123, USA",OK
583cc280-54b9-4412-9230-81bb27618fc7,25d12c10-d6c3-4ded-87b5-e31350d553e0,Dorshey Sholem Nusach HaAri,8 West Birch Street,Philadelphia,PA,19133,,,dad_data,39.9951744,-75.1329822,"8 W Birch St, Philadelphia, PA 19133, USA",OK
75d2b5bf-34e6-485a-98f9-3435c9de89e8,0caf792b-e6a0-4309-ba2c-e4f362f80e32,"Emunas Israel See, Ahavas Achim",7828 Eastwick Avenue,Philadelphia,PA,19142,,,dad_data,39.9163234,-75.2253123,"7828 Eastwick Ave, Philadelphia, PA 19142, USA",OK
9200eddc-b076-4596-80a3-33c0cdb0a347,0caf792b-e6a0-4309-ba2c-e4f362f80e32,Emunath Israel,7th & South Sts,Philadelphia,PA,19147,,,dad_data,39.9422155,-75.1539183,"South St & S 7th St, Philadelphia, PA 19147, USA",OK
488c22fa-1adb-4c92-98e2-cdb2ad11e4d9,88bdfe0d-3b3d-41da-bc49-190d611fcc21,Ezras Israel,2114 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9222093,-75.1569023,"2114 S 6th St, Philadelphia, PA 19148, USA",OK
2c5d7048-0194-4327-8491-0e712598f798,554273b0-ba2f-4a46-86e4-0dd7e4f1e074,Far Northeast Orthodox Synagogue,Tomlinson St & Bustleton Ave,Philadelphia,PA,19116,,,dad_data,40.1130181,-75.0230673,"Bustleton Ave & Tomlinson Rd, Philadelphia, PA 19116, USA",OK
2d28b013-cd85-4503-a641-caadac23c12f,e8ee240f-c3b6-44bc-ac09-1fb148ff20b7,First Postiver Relief Congregation,621 South 3rd Street,Philadelphia,PA,19147,,,dad_data,39.9407369,-75.14754649999999,"621 S 3rd St, Philadelphia, PA 19147, USA",OK
7548e4e5-ec83-421c-b5f1-b3162064601a,34da4148-e824-40b1-8e12-82ea574bb92b,Fitzgerald Street Congregation,Fitzgerald Street,Philadelphia,PA,,,,dad_data,39.9208386,-75.1683002,"Fitzgerald St, Philadelphia, PA, USA",OK
0700ad62-0b17-449e-a37f-ed0c83ab8dbf,9484f7e9-05a2-44f6-8b52-be1333377548,Frankford Hebrew Congregation.,4330 Paul Street,Philadelphia,PA,19124,,,dad_data,40.0112669,-75.0876104,"4330 Paul St, Philadelphia, PA 19124, USA",OK
f0d6fe31-218d-45dd-b65a-6c351fe50547,b3b9427f-7e3c-4ab2-8cd3-9124254aa0cf,Gemilas Chesed [Chevra],6th & Brown Sts,Philadelphia,PA,,,,dad_data,39.96453, -75.14765,"6th Street & Brown Street,Philadelphia,PA",OK
c915c069-fb79-41aa-9278-2b6e566a4bd4,f577bd4c-65b6-455a-ae6b-208b1ee98866,Gemilath Chesed,916 North Franklin Street,Philadelphia,PA,19123,,,dad_data,39.9678839,-75.1495399,"916 N Franklin St, Philadelphia, PA 19123, USA",OK
15c7f430-11b4-4449-ae0f-f2811e2e1aa5,807e6be5-cfe4-4a7c-acc2-f26b96473d29,Geulas Israel Anshe Sefard,843 North 7th Street,Philadelphia,PA,19123,,,dad_data,39.9662054,-75.14894249999999,"843 N 7th St, Philadelphia, PA 19123, USA",OK
b37eac63-e69b-4b53-80e0-878bbc2f9b1a,6024a6c8-bf62-42ad-b634-8fa386a1ee1d,Gomel Chesed Shel Emes,314 Catharine Street,Philadelphia,PA,19147,,,dad_data,39.9380026,-75.1489952,"314 Catharine St, Philadelphia, PA 19147, USA",OK
0c68e0fb-2dee-4799-8557-b6491b5a858f,aae964f7-ab24-430f-8e50-f1b6386be99e,Greater Northeast Congregation,Verree & Welsh Rds,Philadelphia,PA,19115,,,dad_data,40.0982824,-75.0470954,"Verree Rd & Welsh Rd, Philadelphia, PA 19115, USA",OK
cf98bb10-4175-4c12-81c1-bd02d61427eb,2f42e071-5994-4814-b0dd-7c2f5b2aae42,Hebrew West End Jewish Community Center,2402 North 29th Street,Philadelphia,PA,19132,,,dad_data,39.9926367,-75.17976879999999,"2402 N 29th St, Philadelphia, PA 19132, USA",OK
0869ad70-1dec-458e-82eb-d484b564192b,ec6f53b0-a7c2-4f5d-beee-2596e2dd08b4,Hesed Shel Emet; Also Haded Shel Emet,575 North Keim Street,Pottstown,PA,19464,,,dad_data,40.2500292,-75.6225962,"575 N Keim St, Pottstown, PA 19464, USA",OK
2eebbade-d82a-438b-acaf-2e0b4388681f,f8b2b430-ce8a-476f-ae36-1f78fce319de,"Hillel, University of Pennsylvania",202 South 36th Street,Philadelphia,PA,19104,,,dad_data,39.9526295,-75.1952125,"202 S 36th St, Philadelphia, PA 19104, USA",OK
4012d9b7-1b7a-4425-9374-a45c514a0297,03bad4f0-9201-4f6c-b949-2017ec234efd,Hollander Synagogue,Catharine Street,Philadelphia,PA,19143,,,dad_data,39.9499671,-75.2351697,"Catharine St, Philadelphia, PA 19143, USA",OK
26cd047b-63e7-4f5f-ab59-d7f34c494f73,c4dbe2b4-410c-4e84-8ca3-226612e29d9f,Independent Congregation [Chevra Kadisha],809 South 5th Street,Philadelphia,PA,19147,,,dad_data,39.9381975,-75.1513897,"809 S 5th St, Philadelphia, PA 19147, USA",OK
bf67a2cd-23fd-45cf-ac35-e45a187ef531,4992fbc1-07fb-4632-9308-4189360d36db,Jewish Congregation of Graterford Prison,4000 Chestnut Street,Philadelphia,PA,19104,,,dad_data,39.9555409,-75.2024608,"4000 Chestnut St, Philadelphia, PA 19104, USA",OK
8c75fa96-eeb9-454d-a70c-834d5e0baaae,f8f62e75-04a7-43fe-874e-b94c21f33c07,Jewish Hospital Congregation,Old York & Tabor Rds,Philadelphia,PA,19141,,,dad_data,40.0382623,-75.1446301,"Old York Rd & W Tabor Rd, Philadelphia, PA 19141, USA",OK
cfdd7c94-6fb1-409a-bd50-fcdcdd5698d4,9ca03603-f134-446a-96fd-eb59e36b55b6,Jewish Mute Society Congregation,2213 North Natrona Street,Philadelphia,PA,19132,,,dad_data,39.9907733,-75.1856028,"2213 N Natrona St, Philadelphia, PA 19132, USA",OK
0fb93d39-2cf2-4470-bca6-6a2d36c29444,9b283439-ef67-40c5-88d4-4f66aaf7d2cc,Jewish War Veterans,52nd & Overbrook Sts,Philadelphia,PA,19131,,,dad_data,39.9953253,-75.231347,"Overbrook Ave & N 52nd St, Philadelphia, PA 19131, USA",OK
dc463823-1a1f-4d2f-9d59-3524dd3b8ddb,a049dd3a-cbca-4d48-a08c-4827b81c7ed8,Joseph Asbell Congregation,511 Mifflin Street,Philadelphia,PA,19148,,,dad_data,39.925095,-75.15490249999999,"511 Mifflin St, Philadelphia, PA 19148, USA",OK
34b09cf2-d851-4f7e-9f63-3f3e5e2faa72,ffcdfff0-7012-46e3-877d-4ce86bebb2a8,Kahal Kodesh Israel [Chevra],Christian Street,Philadelphia,PA,19143,,,dad_data,39.948953,-75.2395724,"Christian St, Philadelphia, PA 19143, USA",OK
db69edcc-7a1e-41a9-956e-b5e7a676d4f6,e507a177-58f4-4650-9eb4-a729af261f7e,Kehilas Adas Israel,843 South 3rd Street,Philadelphia,PA,19147,,,dad_data,39.936611,-75.1485434,"843 S 3rd St, Philadelphia, PA 19147, USA",OK
a18b7bc6-17e0-4108-b5a4-22b0fa427fc9,bc70538a-5f80-4c4d-94de-5f2178d2f044,Kehilas B'nai Shalom,Hill Road,Philadelphia,PA,19128,,,dad_data,40.0479538,-75.2249256,"Hill Rd, Philadelphia, PA 19128, USA",OK
164f782a-ec2e-4263-bf10-209294d4cf81,c866840a-d1d7-4ef3-b5f5-97c0b80257ae,Kehilath Israel,520 Morris Street,Philadelphia,PA,19148,,,dad_data,39.9272987,-75.15476439999999,"520 Morris St, Philadelphia, PA 19148, USA",OK
474ce6f7-0f30-4e78-bbae-d5290d662e6b,c866840a-d1d7-4ef3-b5f5-97c0b80257ae,Kehiloth Israel,234 Bainbridge Street,Philadelphia,PA,19147,,,dad_data,39.9403862,-75.1474707,"234 Bainbridge St, Philadelphia, PA 19147, USA",OK
931da96b-fafd-4ba6-8210-36be8bf35045,95673752-e7ae-40df-979a-7317c6a3b737,Keneseth Beth Zion,1514 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.929576,-75.155303,"1514 S 6th St, Philadelphia, PA 19148, USA",OK
17a11e84-37b1-4309-938a-dc3949a2cee6,d1018e05-b62b-497c-9070-ee5249d1ba91,Kerem Israel Anshe Sefard,21 North 3rd Street,Philadelphia,PA,19106,,,dad_data,39.9508683,-75.14530309999999,"21 N 3rd St, Philadelphia, PA 19106, USA",OK
5dd5ddbb-8753-4226-9811-c82d37a3bff9,df284383-6d0c-455e-ad8f-b1bf53ebf7cc,Kesher Torah,335 Christian Street,Philadelphia,PA,19147,,,dad_data,39.9369438,-75.1496621,"335 Christian St, Philadelphia, PA 19147, USA",OK
b7dee326-8fa0-4abd-b117-c266602f038d,e23a5409-e290-467b-839d-125816078412,Kesher Torah Anshe Lubliner,610 South 3rd Street,Philadelphia,PA,19147,,,dad_data,39.9410945,-75.14781049999999,"610 S 3rd St, Philadelphia, PA 19147, USA",OK
0abca84f-9b5b-4513-a51e-50ed1edb49e9,31f8879a-fdf0-4e9b-a342-8988e11bda89,Kesher Torah Anshe Vohliner,324 Catharine Street,Philadelphia,PA,19147,,,dad_data,39.938009,-75.1492426,"324 Catharine St, Philadelphia, PA 19147, USA",OK
b407d772-5972-4c8b-b3f3-10341e82d9c4,11af25b4-b17e-48c0-8ab0-df11fb1e40a2,Kesher Torah Synagogue,5032 Brown Street,Philadelphia,PA,19139,,,dad_data,39.9655881,-75.22160339999999,"5032 Brown St, Philadelphia, PA 19139, USA",OK
17225d08-045d-425d-aaf5-c30c95aa82d0,08fac827-a1fb-481a-a950-81e49521f3e1,Kieve Tserkasser Bulgarian Congregation,1815 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9258099,-75.1557417,"1815 S 6th St, Philadelphia, PA 19148, USA",OK
86f43cd8-b031-4079-92b3-8eabebb8e3a4,87c64bd2-570b-49cd-8a4c-60bb6f6a351b,Kol Tzedek West Philadelphia Synagogue,4740 Baltimore Avenue,Philadelphia,PA,19143,,,dad_data,39.9482341,-75.2184288,"4740 Baltimore Ave, Philadelphia, PA 19143, USA",OK
f7ec0cf2-000b-424f-8954-c7cba62989ba,06ba5ff7-8f87-46a9-9b90-209139bba74b,Krakauer - Beth Elohim Beneficial Association,417 Pine Street,Philadelphia,PA,19106,,,dad_data,39.9437569,-75.1494328,"417 Pine St, Philadelphia, PA 19106, USA",OK
859118cc-5af5-46bc-bed1-f179436cbc35,b55efb35-ac5a-4e47-960b-ff3c6d2be4b8,Kreminitzer Synagogue,1908 East Moyamensing Avenue,Philadelphia,PA,19148,,,dad_data,39.92437109999999,-75.1524774,"1908 E Moyamensing Ave, Philadelphia, PA 19148, USA",OK
82e3f838-71fd-4b7c-a018-690fa4a57140,2ee95888-709d-4246-9a6c-a9cd2d3ad1d0,Leidy Ave Congregation,4106-8 Viola Street,Philadelphia,PA,19104,,,dad_data,39.974511,-75.207014,"4106-8 Viola St, Philadelphia, PA 19104, USA",OK
62d26965-14f7-422e-a1ac-8f745430af08,a2d9e723-1553-4fe3-8ce0-f3fe7bd0916f,Leyv Ha-Ir Heart of the City; Center City Center City Reconstructionist Synagogue,1906 Rittenhouse Square,Philadelphia,PA,19103,,,dad_data,39.948654,-75.173,"1906 Rittenhouse Square, Philadelphia, PA 19103, USA",OK
e28689b0-7408-458a-a451-67580d789683,ca1c3266-e86e-4a38-ab53-92966b012461,Linath HaZedek Anshe Fairmount,157 Fairmount Avenue,Philadelphia,PA,19123,,,dad_data,39.9619168,-75.1407473,"157 Fairmount Ave, Philadelphia, PA 19123, USA",OK
32df43ed-fcae-47af-bf24-485eb25a0961,8787db8e-153f-4cfd-bdc0-142ff1543059,Logan Jewish Community,10th & Duncanon Sts,Philadelphia,PA,19141,,,dad_data,40.0313015,-75.13931240000001,"N 10th St & W Duncannon Ave, Philadelphia, PA 19141, USA",OK
96d4c623-daae-431a-9beb-d9f62527cb93,b0f251ad-0fe3-4471-81b3-ece3093e775c,Lowenstein's Shul,2005 West Cambria Street,Philadelphia,PA,19132,,,dad_data,39.9984462,-75.16363310000001,"2005 W Cambria St, Philadelphia, PA 19132, USA",OK
5330cccc-19b3-408d-b73e-ba805426e1fb,c56aefea-ca86-42ee-bbd2-c5752991b440,Lubavitch House at the University of Pennsylvania,4032 Spruce Street,Philadelphia,PA,19104,,,dad_data,39.9516566,-75.20451729999999,"4032 Spruce St, Philadelphia, PA 19104, USA",OK
1e4bf26f-245e-4d23-850a-3c186b88f909,f9e463f7-240c-4cc4-999c-1c8ddc626f16,Lubavitch Synagogue,7622 Castor Avenue,Philadelphia,PA,19152,,,dad_data,40.0567315,-75.0613345,"7622 Castor Ave, Philadelphia, PA 19152, USA",OK
b2ee880f-aacc-4cf4-bbe1-71a5db259936,b84ee196-cee6-4460-b0c8-cef9089c11d7,Machzike Adas - B'nai Moishe [Chevra],943 North 6th Street,Philadelphia,PA,19123,,,dad_data,39.9682561,-75.1467874,"943 N 6th St, Philadelphia, PA 19123, USA",OK
be1de25c-7f24-4733-bcd1-96f9cf47507d,7ecb8397-519a-49b8-9b7e-1bf86ed1fd70,Machzike Torah [Chevra],1336 North 7th Street,Philadelphia,PA,19122,,,dad_data,39.9727994,-75.1479095,"1336 N 7th St, Philadelphia, PA 19122, USA",OK
0e43086b-9c52-48e3-8490-da68daa14743,6b4ece4a-2537-489a-9aca-5a60b3e29f60,Mekor Habracha; Center City Synagogue; Formerly Etz Chaim,262 South 16th Street,Philadelphia,PA,19102,,,dad_data,39.947785,-75.16826,"262 S 16th St, Philadelphia, PA 19102, USA",OK
69075048-bd8d-4bf0-9af7-e37122552756,16997e84-c1ac-439f-83e4-2ed60cc8192f,Melrose B'nai Israel- Emanu-el,133 West Avenue,Elkins Park,PA,19027,,,dad_data,40.0809374,-75.1140906,"133 West Ave, Elkins Park, PA 19027, USA",OK
aadd4a45-f7e7-4f50-9728-0927079a7506,16997e84-c1ac-439f-83e4-2ed60cc8192f,Melrose B'nai Israel- Emanu-el,2nd St Pike & Ave,Cheltenham,PA,,,,dad_data,40.0812601,-75.1370254,"Cheltenham Township, PA, USA",OK
0f53ee89-b15f-41a4-808e-72b03e8a60db,39156bc6-ad3c-4dae-8e27-eaed627c0489,Minyan Masorati and Minyan Dorshei Derech,400 West Ellet Street,Philadelphia,PA,19119,,,dad_data,40.05018260000001,-75.19492149999999,"400 W Ellet St, Philadelphia, PA 19119, USA",OK
39c9af1a-8153-49cd-ae6e-3ebc5f7a3dce,54e93dd3-f663-48c6-89db-6ecea16a8638,Minyanim at Penn Hillel,202 South 36th Street,Philadelphia,PA,19104,,,dad_data,39.9526295,-75.1952125,"202 S 36th St, Philadelphia, PA 19104, USA",OK
677fbffc-7e38-4a07-ba6a-2c3e3ac27030,50878a22-bd4a-49f3-84da-600d20c2f141,Mishkan Israel,1112 North 2nd Street,Philadelphia,PA,19123,,,dad_data,39.9687198,-75.13972729999999,"1112 N 2nd St, Philadelphia, PA 19123, USA",OK
a16ef152-851e-4b7a-ba2f-a7606ab86e7a,50878a22-bd4a-49f3-84da-600d20c2f141,"Mishkan Israel [Chevra] Also, Kolker Synagogue (Raim Ahuvim Anshe Kolker)",Dudley Street,Philadelphia,PA,,,,dad_data,39.9268618,-75.1757373,"Dudley St, Philadelphia, PA, USA",OK
9710c759-7ee9-426f-843f-dc3912dbba8b,7dfda1d2-9e7d-49f3-b249-29c173bd8bd0,Mishnayos Anshe Sefard [Chevra],446 North Marshall Street,Philadelphia,PA,19123,,,dad_data,39.9616331,-75.1492208,"446 N Marshall St, Philadelphia, PA 19123, USA",OK
ff7b3c53-c37a-4462-90ed-9a83c86c8215,7dfda1d2-9e7d-49f3-b249-29c173bd8bd0,Mishnayos Anshe Sefard [Chevra Tehilim],873 North 6th Street,Philadelphia,PA,19123,,,dad_data,39.9670257,-75.14716539999999,"873 N 6th St, Philadelphia, PA 19123, USA",OK
1cee7c2e-fdc0-453b-bbae-4ebd8f3503a0,51a96cbd-37f5-43e8-9647-84e075a5e9b6,Mishnayos Chesed Ve'Emes [Chevra].,432 North 2nd Street,Philadelphia,PA,19123,,,dad_data,39.9584122,-75.1424187,"432 N 2nd St, Philadelphia, PA 19123, USA",OK
cd7cae88-c371-4a3f-a34f-a243897e195b,b7417741-f34f-4359-a253-7239bf3922ce,Mogen Abraham,1709 South 4th Street,Philadelphia,PA,19148,,,dad_data,39.9268505,-75.1523059,"1709 S 4th St, Philadelphia, PA 19148, USA",OK
f17b7b4d-dbaa-4264-a009-6faeb4dc3af1,ed32b1f4-2453-447b-9a1a-7c09c3bccc99,Mount Airy Orthodox Congregation,1201 East Mount Pleasant Avenue,Philadelphia,PA,19150,,,dad_data,40.0724865,-75.174792,"1201 E Mt Pleasant Ave, Philadelphia, PA 19150, USA",OK
ef999d86-356e-45af-82fb-e522da8fa48f,41de4edc-a8a7-4ec6-a4b3-156bb3bf3a9a,Mount Sinai Hospital,Reed Street,Philadelphia,PA,,,,dad_data,39.9334862,-75.172107,"Reed St, Philadelphia, PA, USA",OK
029c6b09-42b7-4d03-910f-ebd6c53d0e31,c88b87d8-66fe-42e1-895c-8509639fabec,North West Religious Association,East Columbia Avenue,Philadelphia,PA,,,,dad_data,39.9710763,-75.1309284,"E Columbia Ave, Philadelphia, PA, USA",OK
f0ad6c3c-c059-448f-b4e2-b1d248e48265,e22caddd-76de-422f-bd87-5d6f91516689,Northern [ North Eastern?] Talmud Torah Congregation,820 North 5th Street,Philadelphia,PA,19123,,,dad_data,39.9651078,-75.1466842,"820 N 5th St, Philadelphia, PA 19123, USA",OK
4e46c380-e0e7-43cd-98a6-74ee3398080f,82325856-fe23-4ecd-8ec2-444bd071be36,Northern Chevra Kadisha,930 North Franklin Street,Philadelphia,PA,19123,,,dad_data,39.9680099,-75.14951219999999,"930 N Franklin St, Philadelphia, PA 19123, USA",OK
79e3248d-4aa5-49be-bc46-6f63723a7f7d,e8b17f0b-6617-4082-baa2-455d60dff6ad,Northern Liberties Hospital Chapel,7th Street & Brown Street,Philadelphia,PA,,,,dad_data,39.96497, -75.14919,"7th Street & Brown Street,Philadelphia,PA",OK
1bcf83f8-e726-4987-ae6a-610b79630eaa,cb24d5ce-e47f-40df-b492-57b646070856,Ohev Itzchok,2440 South 9th Street,Philadelphia,PA,19148,,,dad_data,39.9186512,-75.1624854,"2440 S 9th St, Philadelphia, PA 19148, USA",OK
139329cc-de68-4474-8380-d0333b19de04,84af84b9-bb95-4afb-9add-6dc7cb2e6084,Ohev Zedek Anshe Sefard [Chevra],322 Christian Street,Philadelphia,PA,19147,,,dad_data,39.9366832,-75.1493648,"322 Christian St, Philadelphia, PA 19147, USA",OK
614c90ad-a86f-41fb-8cce-5536068ad1ee,40269dd8-86c1-4d49-8d44-5a104999d8e0,"Ohr Achaim Anshe Golitzer: Also see, [The] Galicianer Shul; Ohr Achaim",1517 South 5th Street,Philadelphia,PA,19147,,,dad_data,39.929233,-75.153323,"1517 S 5th St, Philadelphia, PA 19147, USA",OK
968b86aa-be3e-446e-8400-3dd9607b7c5d,b01f7ccd-2ed9-4b74-aa1b-53b5ca27123d,Or HaChayim Anshe Ostreich,479 North 3rd Street,Philadelphia,PA,19123,,,dad_data,39.959891,-75.1431911,"479 N 3rd St, Philadelphia, PA 19123, USA",OK
64174be8-1da4-42ba-a3b9-79ab3de105d8,1b7afd56-b238-47b7-9304-af45af8392af,Or Hadash,190 Camp Hill Road,Fort Washington,PA,19034,,,dad_data,40.1275716,-75.1929597,"190 Camp Hill Rd, Fort Washington, PA 19034, USA",OK
d1567fe2-7027-4838-a581-316a7b17351a,01e75170-ce1f-4163-8305-0132a9b2d26c,Otik Moliver,922 South 4th Street,Philadelphia,PA,19147,,,dad_data,39.9363442,-75.1504996,"922 S 4th St, Philadelphia, PA 19147, USA",OK
96d00e59-e2d5-4bb2-884b-e5125d4a240c,fa34e170-9999-495c-93e1-8d95fc632316,Oxford Circle Jewish Community Center-                  Beth Israel,1009 Unruh Avenue,Philadelphia,PA,19111,,,dad_data,40.04752999999999,-75.08112729999999,"1009 Unruh Ave, Philadelphia, PA 19111, USA",OK
800aeba4-1429-4750-b5f5-a5dfcec5b0d9,9decacf8-b834-4754-976f-f0ef0fd033ab,Perry's Shul,5350 Market Street,Philadelphia,PA,19139,,,dad_data,39.9602149,-75.2285842,"5350 Market St, Philadelphia, PA 19139, USA",OK
e855dd7f-f4fd-4f73-9fe0-c40a9713b9a7,cecf4007-6908-45e3-9aa6-d83abd420dfc,Philadelphia General Hospital,4000 Chestnut Street,Philadelphia,PA,19104,,,dad_data,39.9555409,-75.2024608,"4000 Chestnut St, Philadelphia, PA 19104, USA",OK
d1819375-ec60-4cbd-8b1b-fb5ecd1f5a41,7f1ce7da-adad-4f51-8ef2-b00b9151b06e,Philadelphia Tailor's Congregation,Hutchinson St & Girard Ave,Philadelphia,PA,19123,,,dad_data,39.9704907,-75.1519127,"W Girard Ave & N Hutchinson St, Philadelphia, PA 19123, USA",OK
7f9599ed-28a8-4dee-8431-f42132b342a8,d0014cde-bce5-4e0f-96dd-f165e34fc941,Pnai Or Religious Fellowship of Philadelphia-Jewish Renewal,6757 Greene Street,Philadelphia,PA,19119,,,dad_data,40.0459051,-75.1943448,"6757 Greene St, Philadelphia, PA 19119, USA",OK
492d432f-9fe6-4dd7-a393-ab09915eba90,d0014cde-bce5-4e0f-96dd-f165e34fc941,Pnai Or Religious Fellowship of Philadelphia-Jewish Renewal,310 Wellesley Road,Philadelphia,PA,19119,,,dad_data,40.0544227,-75.1956924,"310 Wellesley Rd, Philadelphia, PA 19119, USA",OK
cbf6006a-eba0-45b8-92cc-f850540d361d,a9590936-23b9-48f1-bd54-ff9051359cee,Poale Zedek Sharith Israel,1011 South 5th Street,Philadelphia,PA,19147,,,dad_data,39.9355351,-75.15216459999999,"1011 S 5th St, Philadelphia, PA 19147, USA",OK
dfcc573d-8920-4bce-848d-644dc5b2e715,d1b99250-3704-401b-aa55-fb0c08f25219,Podolier Gubernia Lodge,1514 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.929576,-75.155303,"1514 S 6th St, Philadelphia, PA 19148, USA",OK
ad1a977f-dccf-4845-84a3-206a0255e680,25e48c8f-81b9-4574-8c52-5249e998d120,Po'el Zedek,716 Lombard Street,Philadelphia,PA,19147,,,dad_data,39.9431802,-75.1542939,"716 Lombard St, Philadelphia, PA 19147, USA",OK
